LAMMPS data file. msi2lmp v3.9.8 / 06 Oct 2016 / CGCMM for water

    900 atoms
   2 atom types
     0.202591201    23.607291201 xlo xhi
    -0.311165687    23.093534313 ylo yhi
    -0.045289641    23.359410359 zlo zhi

Masses

   1  15.999400 # o*
   2   1.007970 # h*

Atoms # full

     67     23   1  0.000000    23.509504527    18.814400721    17.613208528  -1   0   0 # o*
     68     23   2  0.000000    22.945055484    19.493016614    17.165735647  -1   0   0 # h*
     69     23   2  0.000000     0.748185279    18.529161274    16.917229147   0   0   0 # h*
     70     24   1  0.000000    16.711757539     5.853775235    17.107493684   0   0   0 # o*
     71     24   2  0.000000    16.303701467     5.485813884    17.931129778   0   0   0 # h*
     72     24   2  0.000000    17.114059009     6.712829508    17.391057823   0   0   0 # h*
     73     25   1  0.000000    22.537932893     7.944764918    19.574506796   0   0   0 # o*
     74     25   2  0.000000    22.179192169     7.028956347    19.685795519   0   0   0 # h*
     75     25   2  0.000000    23.431635428     7.913326758    19.998282965   0   0   0 # h*
     76     26   1  0.000000    17.037241424    11.734347636     9.530317463   0   0   0 # o*
     77     26   2  0.000000    17.364230810    12.615753384     9.219794643   0   0   0 # h*
     78     26   2  0.000000    17.514225162    11.078735547     8.962028593   0   0   0 # h*
     79     27   1  0.000000    21.105083509     2.205559163    12.489342933   0   0   0 # o*
     80     27   2  0.000000    20.738428016     2.902692195    13.089409418   0   0   0 # h*
     81     27   2  0.000000    20.455382911     2.152094302    11.744207395   0   0   0 # h*
     82     28   1  0.000000    23.194085812    10.950092242    21.863985966  -1   0   0 # o*
     83     28   2  0.000000     0.736414821    11.140005103    22.081697543   0   0   0 # h*
     84     28   2  0.000000    23.146884573     9.963327425    21.800296398  -1   0   0 # h*
     85     29   1  0.000000    16.862141298     3.231012079    15.021189988   0   0   0 # o*
     86     29   2  0.000000    16.126745325     3.785393262    14.657688181   0   0   0 # h*
     87     29   2  0.000000    16.880123684     2.430228821    14.439656983   0   0   0 # h*
     88     30   1  0.000000    15.533004931     8.764810704     9.054003836   0   0   0 # o*
     89     30   2  0.000000    15.788815124     8.883131073     8.105791010   0   0   0 # h*
     90     30   2  0.000000    15.491205300     7.783945902     9.179314037   0   0   0 # h*
     91     31   1  0.000000    10.939042487    15.312785514    22.363977448   0   0   0 # o*
     92     31   2  0.000000    10.336652069    15.297382021    21.579301874   0   0   0 # h*
     93     31   2  0.000000    11.792280330    15.672674065    22.015945003   0   0   0 # h*
     94     32   1  0.000000     0.332441233    22.798539366     1.627431571   0   0   0 # o*
     95     32   2  0.000000     0.485786504    22.385613967     0.740786610   0   0   0 # h*
     96     32   2  0.000000    22.755124486    22.910917339     1.682959986  -1   0   0 # h*
     97     33   1  0.000000     3.492316885    20.419336766     0.668638493   0   0   0 # o*
     98     33   2  0.000000     2.521048703    20.501089037     0.843129946   0   0   0 # h*
     99     33   2  0.000000     3.816980765    19.791803458     1.362287893   0   0   0 # h*
    100     34   1  0.000000     2.032678581     1.470910763     4.439566067   0   0   0 # o*
    101     34   2  0.000000     1.323478618     1.325418889     3.764697788   0   0   0 # h*
    102     34   2  0.000000     2.871270429     1.219945975     3.977130084   0   0   0 # h*
    103     35   1  0.000000    13.099137892     6.697689996    17.027389429   0   0   0 # o*
    104     35   2  0.000000    13.613194592     6.119876434    17.645290092   0   0   0 # h*
    105     35   2  0.000000    12.356626099     7.052390670    17.577956947   0   0   0 # h*
    106     36   1  0.000000     0.683961820    15.135595068    21.798458341   0   0   0 # o*
    107     36   2  0.000000     0.629933503    14.147259858    21.812980441   0   0   0 # h*
    108     36   2  0.000000    23.247089535    15.423453110    21.365926514  -1   0   0 # h*
    109     37   1  0.000000    15.624251217    11.418872898    13.189889608   0   0   0 # o*
    110     37   2  0.000000    15.481445708    12.338461425    12.852499906   0   0   0 # h*
    111     37   2  0.000000    15.865810600    10.894561770    12.385613887   0   0   0 # h*
    112     38   1  0.000000     5.871220533     2.000861835     6.881267443   0   0   0 # o*
    113     38   2  0.000000     5.108440596     1.539525731     6.450443294   0   0   0 # h*
    114     38   2  0.000000     5.807222624     1.748460836     7.836309755   0   0   0 # h*
    115     39   1  0.000000    11.824643134    19.659763323     1.372262701   0   0   0 # o*
    116     39   2  0.000000    12.763745266    19.567663493     1.074325331   0   0   0 # h*
    117     39   2  0.000000    11.486518182    20.454711155     0.889770204   0   0   0 # h*
    118     40   1  0.000000    16.870400083    20.671770709    21.768241865   0   0   0 # o*
    119     40   2  0.000000    17.226632569    19.773356600    21.982977138   0   0   0 # h*
    120     40   2  0.000000    17.672584498    21.247079654    21.700122675   0   0   0 # h*
    121     41   1  0.000000    10.317666691     4.680870282     2.862547482   0   0   0 # o*
    122     41   2  0.000000    10.445152935     5.461922224     2.267618126   0   0   0 # h*
    123     41   2  0.000000     9.825849157     5.039674750     3.642373717   0   0   0 # h*
    124     42   1  0.000000     8.800716816     8.839794091    22.386203688   0   0   0 # o*
    125     42   2  0.000000     9.711425961     9.221753035    22.457987333   0   0   0 # h*
    126     42   2  0.000000     8.236254670     9.437575743    22.937746497   0   0   0 # h*
    127     43   1  0.000000    19.462889393     1.579661393     7.954632254   0   0   0 # o*
    128     43   2  0.000000    19.812540205     1.604759697     8.880284525   0   0   0 # h*
    129     43   2  0.000000    18.478505456     1.598152073     8.060060476   0   0   0 # h*
    130     44   1  0.000000    19.009061085     4.702110384     9.084531139   0   0   0 # o*
    131     44   2  0.000000    18.517928220     4.410000937     8.276739314   0   0   0 # h*
    132     44   2  0.000000    19.310530461     5.620199081     8.876040333   0   0   0 # h*
    133     45   1  0.000000     2.332229651    14.096007762    10.253215335   0   0   0 # o*
    134     45   2  0.000000     2.442261272    15.034061537     9.956252248   0   0   0 # h*
    135     45   2  0.000000     3.242416850    13.807593186    10.509430443   0   0   0 # h*
    136     46   1  0.000000     7.635132787    16.027794202     0.782799308   0   0   0 # o*
    137     46   2  0.000000     7.323019842    15.647970394     1.642354573   0   0   0 # h*
    138     46   2  0.000000     6.822845121    16.421147063     0.375809136   0   0   0 # h*
    139     47   1  0.000000    20.796792763     8.152398821     7.946565367   0   0   0 # o*
    140     47   2  0.000000    19.841614409     8.396596002     7.854871702   0   0   0 # h*
    141     47   2  0.000000    21.288590745     8.964609045     7.665645230   0   0   0 # h*
    142     48   1  0.000000     6.923679837    20.092033558     4.013902962   0   0   0 # o*
    143     48   2  0.000000     6.120662922    20.437706462     3.549646061   0   0   0 # h*
    144     48   2  0.000000     6.755484917    20.274856898     4.972148204   0   0   0 # h*
    145     49   1  0.000000    20.340265557     5.215669996     0.942667178   0   0   0 # o*
    146     49   2  0.000000    20.116965889     4.892399852     1.851395552   0   0   0 # h*
    147     49   2  0.000000    21.216593162     4.802014645     0.740203578   0   0   0 # h*
    148     50   1  0.000000     9.086178158    11.946856559    20.233735138   0   0   0 # o*
    149     50   2  0.000000     9.396804485    12.186182455    19.324629063   0   0   0 # h*
    150     50   2  0.000000     9.182323303    10.963019491    20.276940436   0   0   0 # h*
    151     51   1  0.000000    16.825932080     9.853937339    16.317667405   0   0   0 # o*
    152     51   2  0.000000    16.756208551     9.381625539    17.184810019   0   0   0 # h*
    153     51   2  0.000000    15.895048894     9.899960628    15.984002834   0   0   0 # h*
    154     52   1  0.000000     5.441067074    22.873829362    17.708240003   0   0   0 # o*
    155     52   2  0.000000     6.112698686     0.135029139    18.000542308   0   1   0 # h*
    156     52   2  0.000000     4.996162119    22.586803463    18.544595787   0   0   0 # h*
    157     53   1  0.000000    19.871799050    18.055453505     3.490278727   0   0   0 # o*
    158     53   2  0.000000    19.442097933    17.417542147     2.867650677   0   0   0 # h*
    159     53   2  0.000000    19.705265866    17.676393993     4.389365962   0   0   0 # h*
    160     54   1  0.000000    12.703127151    10.420749887     7.916925585   0   0   0 # o*
    161     54   2  0.000000    12.798911025     9.539157609     8.356394732   0   0   0 # h*
    162     54   2  0.000000    13.627078280    10.678734293     7.672167157   0   0   0 # h*
    163     55   1  0.000000    11.805247138     1.274314767    21.223223062   0   0   0 # o*
    164     55   2  0.000000    11.626622029     1.217017668    22.195454871   0   0   0 # h*
    165     55   2  0.000000    10.938094098     1.541785875    20.826907027   0   0   0 # h*
    166     56   1  0.000000    21.714892879    11.248284425     2.354911338   0   0   0 # o*
    167     56   2  0.000000    21.164783416    11.415475460     3.159165523   0   0   0 # h*
    168     56   2  0.000000    22.380692569    10.576356122     2.643476289   0   0   0 # h*
    169     57   1  0.000000     1.025747169     8.466493721     4.140641144   0   0   0 # o*
    170     57   2  0.000000     1.664253502     7.713269268     4.209314022   0   0   0 # h*
    171     57   2  0.000000     0.766791984     8.658301642     5.076278598   0   0   0 # h*
    172     58   1  0.000000    10.276486502     1.989910787     5.231887588   0   0   0 # o*
    173     58   2  0.000000    10.430464673     1.086982464     4.855884323   0   0   0 # h*
    174     58   2  0.000000    10.902484548     2.050195668     5.996470723   0   0   0 # h*
    175     59   1  0.000000    18.170326998    12.710597475    21.178277093   0   0   0 # o*
    176     59   2  0.000000    17.578042072    13.381123573    20.753802660   0   0   0 # h*
    177     59   2  0.000000    17.864980457    12.670302771    22.118909630   0   0   0 # h*
    178     60   1  0.000000    13.850457380    17.637107319    17.244451338   0   0   0 # o*
    179     60   2  0.000000    14.492957772    18.102432818    16.652362358   0   0   0 # h*
    180     60   2  0.000000    12.960155015    17.908916590    16.907612675   0   0   0 # h*
    181     61   1  0.000000    23.601829196     6.411230394     6.968023165   0   0   0 # o*
    182     61   2  0.000000    23.199968715     5.783230278     7.618442567   0   0   0 # h*
    183     61   2  0.000000     0.453263627     5.840694817     6.200975746   1   0   0 # h*
    184     62   1  0.000000     2.655499459    14.927625809    13.617916337   0   0   0 # o*
    185     62   2  0.000000     1.857794963    15.294985174    13.160900341   0   0   0 # h*
    186     62   2  0.000000     2.619704825    13.954886226    13.436969332   0   0   0 # h*
    187     63   1  0.000000     3.618892639    18.274349496    15.460611134   0   0   0 # o*
    188     63   2  0.000000     4.574721954    18.483541758    15.311845141   0   0   0 # h*
    189     63   2  0.000000     3.299349399    18.985783674    16.070109085   0   0   0 # h*
    190     64   1  0.000000    23.444553938    16.046365432     3.644912179  -1   0   0 # o*
    191     64   2  0.000000    22.874597003    16.777308546     3.992859973  -1   0   0 # h*
    192     64   2  0.000000    23.082833405    15.227075315     4.066431433  -1   0   0 # h*
    193     65   1  0.000000    17.780280713     7.646624561     2.632983667   0   0   0 # o*
    194     65   2  0.000000    18.348605890     6.954235406     3.054616285   0   0   0 # h*
    195     65   2  0.000000    17.223888409     7.995479185     3.373944884   0   0   0 # h*
    196     66   1  0.000000     9.452118426     7.834278404    18.547237990   0   0   0 # o*
    197     66   2  0.000000     9.307030146     8.306513059    19.404680672   0   0   0 # h*
    198     66   2  0.000000     8.646444898     8.044153037    18.011854916   0   0   0 # h*
    199     67   1  0.000000     9.623228846    18.642793896    11.510949918   0   0   0 # o*
    200     67   2  0.000000    10.417564109    18.662496440    12.101667806   0   0   0 # h*
    201     67   2  0.000000     8.925774794    18.190065202    12.048365271   0   0   0 # h*
    202     68   1  0.000000    12.564794762    18.970021869     9.870698668   0   0   0 # o*
    203     68   2  0.000000    13.261427458    18.283463551    10.024303140   0   0   0 # h*
    204     68   2  0.000000    12.767337808    19.333326932     8.972535866   0   0   0 # h*
    205     69   1  0.000000     2.780122413     8.583488638    20.920008442   0   0   0 # o*
    206     69   2  0.000000     3.586321515     8.541651845    20.347118781   0   0   0 # h*
    207     69   2  0.000000     2.821021263     9.478782631    21.340441618   0   0   0 # h*
    208     70   1  0.000000    19.880345113    21.963716275     3.777681612   0   0   0 # o*
    209     70   2  0.000000    19.883283608    22.846050366     4.225243464   0   0   0 # h*
    210     70   2  0.000000    20.404522031    22.103211534     2.949737916   0   0   0 # h*
    211     71   1  0.000000    10.113518851    11.996757989    12.763756411   0   0   0 # o*
    212     71   2  0.000000    10.908412315    11.834650035    13.331382584   0   0   0 # h*
    213     71   2  0.000000    10.355846736    12.784406307    12.215237570   0   0   0 # h*
    214     72   1  0.000000     7.471249178     3.349100146    13.799298468   0   0   0 # o*
    215     72   2  0.000000     8.183412359     2.686364789    13.615506168   0   0   0 # h*
    216     72   2  0.000000     7.652998181     3.659325413    14.721582959   0   0   0 # h*
    217     73   1  0.000000    16.473397817    16.119747137     9.516145416   0   0   0 # o*
    218     73   2  0.000000    16.917671492    16.954048654     9.810060770   0   0   0 # h*
    219     73   2  0.000000    15.514098493    16.267451251     9.711436720   0   0   0 # h*
    220     74   1  0.000000    22.521140575     3.585426286     9.719552090   0   0   0 # o*
    221     74   2  0.000000    22.604424807     2.598909452     9.714151524   0   0   0 # h*
    222     74   2  0.000000    21.749514363     3.772879157     9.128130488   0   0   0 # h*
    223     75   1  0.000000     3.159199671    12.152706638     7.570002947   0   0   0 # o*
    224     75   2  0.000000     2.352353663    12.126929228     6.997543146   0   0   0 # h*
    225     75   2  0.000000     2.851478897    11.815259604     8.447538008   0   0   0 # h*
    226     76   1  0.000000     7.869712806    17.579347510    20.080473847   0   0   0 # o*
    227     76   2  0.000000     7.961752957    16.952141023    20.841042171   0   0   0 # h*
    228     76   2  0.000000     7.757876078    18.467640703    20.502391107   0   0   0 # h*
    229     77   1  0.000000    17.570282900     0.837710454    10.888483305   0   0   0 # o*
    230     77   2  0.000000    17.192719671    -0.054160898    10.682734692   0   0   0 # h*
    231     77   2  0.000000    17.882620224     0.766669646    11.823441343   0   0   0 # h*
    232     78   1  0.000000     7.799937708    17.028328368     5.487406854   0   0   0 # o*
    233     78   2  0.000000     7.713306581    16.274184287     4.852335755   0   0   0 # h*
    234     78   2  0.000000     8.303819869    16.652863431     6.252446561   0   0   0 # h*
    235     79   1  0.000000    10.137086483     7.497342908     6.917986439   0   0   0 # o*
    236     79   2  0.000000    10.559663823     6.626981267     6.707768559   0   0   0 # h*
    237     79   2  0.000000    10.888968359     8.140764125     6.932664120   0   0   0 # h*
    238     80   1  0.000000    12.797203872    17.405067186    13.454846704   0   0   0 # o*
    239     80   2  0.000000    13.335139464    17.172544347    12.657191931   0   0   0 # h*
    240     80   2  0.000000    13.268629931    16.969536752    14.208485205   0   0   0 # h*
    241     81   1  0.000000    14.485937699    10.349398303     2.489292888   0   0   0 # o*
    242     81   2  0.000000    14.874445883    10.917223190     3.199962317   0   0   0 # h*
    243     81   2  0.000000    15.091844853     9.569403353     2.431879527   0   0   0 # h*
    244     82   1  0.000000    15.588699184    19.075770430    13.974788331   0   0   0 # o*
    245     82   2  0.000000    16.024512234    19.570047259    14.713873280   0   0   0 # h*
    246     82   2  0.000000    16.129852137    19.295149558    13.175491285   0   0   0 # h*
    247     83   1  0.000000    18.559530825    18.312570412     7.208538377   0   0   0 # o*
    248     83   2  0.000000    18.116633741    18.698722874     8.005445485   0   0   0 # h*
    249     83   2  0.000000    18.190803221    17.396410759     7.138954323   0   0   0 # h*
    250     84   1  0.000000    14.435906570     8.531783871     5.452559949   0   0   0 # o*
    251     84   2  0.000000    13.889849132     9.344867725     5.306937243   0   0   0 # h*
    252     84   2  0.000000    13.902210090     7.981075709     6.076759262   0   0   0 # h*
    253     85   1  0.000000     9.255012907    12.462049580    16.030241759   0   0   0 # o*
    254     85   2  0.000000     9.335254774    11.504487446    15.792220484   0   0   0 # h*
    255     85   2  0.000000     8.357346641    12.723897452    15.705988746   0   0   0 # h*
    256     86   1  0.000000     0.987937898     2.304738766    21.111719885   1   0   0 # o*
    257     86   2  0.000000    23.527162721     2.459822370    21.566301159   0   0   0 # h*
    258     86   2  0.000000     0.918430555     2.813911700    20.265811925   1   0   0 # h*
    259     87   1  0.000000    15.435561348     0.318483872     8.052421835   0   1   0 # o*
    260     87   2  0.000000    15.428723320     1.117972791     8.635627773   0   1   0 # h*
